index,domain,object,author,text,likes,unlikes,stars,date,collect_date,replies,favorite,want_see,recommend,see,internal_id,sentimento
6261,apps,com.google.android.street,261809,As fotos tão antigas de 2014 tem q ter mudança nesse satelite ai google. Botem ai umas fotos aki do meu bairro de jaboatão dos guararpes de 2016 ai central do google,0,0,4.0,26 de outubro de 2016,13 de abril de 2019,,,,,,453564,0
8205,apps,com.myyearbook.m,356336,Muito otimo esse aplicativo,1,0,5.0,26 de outubro de 2017,13 de abril de 2019,,,,,,642000,1
1247,apps,com.tumblr,471085,Infelizmente o fim da rede social,0,0,1.0,13 de dezembro de 2018,12 de abril de 2019,,,,,,881030,0
9335,apps,play.tube.playtube.videotube.musictube.tubevideo,0,MUITO BOM GENTE podem baixar ele é ótimo vc baixa a musica que vc quer e pronto !,1,0,5.0,28 de janeiro de 2019,31 de março de 2019,,,,,,1021769,1
4194,apps,com.xprodev.cutcam,498535,"olha eu vou ser bem sincera , o app é bom mais o ploblema é que quando vc recorta a foto não fica tão realista quando eles falam, e tambem fica toda hora passando anúncio. Se fosse por min eu mandava o criador dese app fazer algumas Melhoras. Assinado : Beatriz.",0,0,2.0,25 de fevereiro de 2019,11 de abril de 2019,,,,,,938614,0
8000,apps,com.techpsbr,445841,"Ótimo, qualidade boa, layout de fácil entendimento, aplicativo nota 10",0,0,5.0,17 de março de 2019,12 de abril de 2019,,,,,,833126,1
7377,apps,com.xprodev.cutcam,0,gostei e melhor do que um que eu baixei recomendo! !!!!!!!,0,0,4.0,21 de janeiro de 2019,11 de abril de 2019,,,,,,938773,1
3434,apps,com.anydo,110611,NAO DEU PRA BAIXAR,0,0,2.0,9 de fevereiro de 2014,21 de abril de 2019,,,,,,166789,0
5381,apps,com.etermax.preguntados.lite,194774,o jogi e mt bom mas tem poucas vidas,5,0,4.0,15 de fevereiro de 2019,11 de abril de 2019,,,,,,328440,1
958,apps,com.recarga.recarga,24942,fiz uma recarga de 20 e me descontaram 10 de cupom não sei porq não recomendo... me expliquem pfvr,0,0,1.0,5 de abril de 2019,11 de abril de 2019,,,,,,745470,0
416,apps,suamusica.suamusicaapp,0,eu não posso ter facebook antes dos 13 anos tenho 10 ainda e só pode ouvir com o facebook,0,0,1.0,19 de março de 2019,11 de abril de 2019,,,,,,1029808,0
5741,apps,com.whatsapp.w4b,0,Não tenho comércio e abaxei e fala conta comercial,0,0,4.0,4 de dezembro de 2018,10 de abril de 2019,,,,,,928107,0
6727,apps,com.kiloo.subwaysurf,54526,"gostei, mas so que as vezes da umas travadas e isso é muito chato mano, só voor isso eu nao dou 5 estrelas",2,0,4.0,6 de abril de 2019,10 de abril de 2019,,,,,,523489,0
4381,apps,com.anydo,109764,"Não gostei. Poucas opções de customização, não tem como configurar em calendário. As tarefas q vc coloca para ""amanhã"" quando chega o dia seguinte não se tornam tarefas para ""hoje"". Achei muito simples mesma coisa q usar um bloco de notas.",0,0,2.0,26 de agosto de 2014,21 de abril de 2019,,,,,,165660,0
5196,apps,com.tumblr,0,"Instalei hoje, não usei muito Tem coisas que achei desnecessário",0,0,4.0,9 de dezembro de 2018,12 de abril de 2019,,,,,,878838,0
1112,apps,com.r7.rederecord,0,"Lixo de aplicativo, vc entra no aplicativo e tenta assistir e nada paresse que o aplicativo não funciona perca de tempo e que nem o playplus lixo",47,0,1.0,26 de setembro de 2018,11 de abril de 2019,,,,,,740757,0
2688,apps,com.etermax.preguntados.lite,0,"o jogo é ótimo, porém trava muito e tem muitas propagandas :'(",0,0,2.0,12 de janeiro de 2019,11 de abril de 2019,,,,,,328319,0
6472,apps,com.utorrent.client,73767,apesar de muito comerciais cumpri o prometido,0,0,4.0,23 de fevereiro de 2019,21 de abril de 2019,,,,,,913164,1
8819,apps,com.ea.game.pvzfree_row,0,O joqo só funciona bem quando desliga o wi-fi ou os dados móveis,0,0,5.0,20 de outubro de 2018,21 de abril de 2019,,,,,,314221,0
7807,apps,com.microsoft.office.excel,336642,"ótimo, perfeito e excelente aplicativo 5*****.",2,0,5.0,17 de setembro de 2018,9 de abril de 2019,,,,,,605219,1
3410,apps,com.colorup.game,0,os jogos de antigamente não tinham tanto anúncio,0,0,2.0,27 de janeiro de 2019,2 de abril de 2019,,,,,,257180,0
80,apps,br.com.vivo,74947,"Ruim. 80% das vezes que precisa, o App não funciona. Da erro interno ou ""não pode recuperar os dados"", tanto na 3G, 4G e Wi-Fi.",0,0,1.0,17 de fevereiro de 2019,11 de abril de 2019,,,,,,110267,0
4613,apps,br.com.bb.android,10788,"Bicho, ficou muito ruim depois dessa atualização. Não consigo ver meu saldo da conta salário, não vejo mais a opção de transferência para conta poupança, em suma, piorou o que já não era lá essas coisas.",0,0,2.0,10 de março de 2019,3 de abril de 2019,,,,,,15901,0
1373,apps,com.playgendary.kickthebuddy,0,tem nem como jogar. só sai o jogo que prr,0,0,1.0,29 de março de 2019,12 de abril de 2019,,,,,,711750,0
1509,apps,com.tencent.ig,452010,"Não consigo jogar mais em squad depois da atualização. Meu personagem fica bugado dentro do avião, não consigo seguir nem pular. Melhorem logo esse jogo. O que era ruim ficou muito pior.",0,0,1.0,21 de abril de 2019,22 de abril de 2019,,,,,,844287,0
6442,apps,com.google.android.apps.magazines,236233,"Noticias relevantes, a qualquer momento",0,0,4.0,14 de outubro de 2018,12 de abril de 2019,,,,,,405898,1
3070,apps,com.evernote,196644,Está muito pesado e tem sempre muitas noteficaçoes já fui melhor,0,0,2.0,3 de abril de 2018,13 de abril de 2019,,,,,,332046,0
3015,apps,com.whatsapp,57019,"Só uso pelo fato de quase todos os meus contatos usarem, mas o Telegram é bem melhor!",408,0,2.0,27 de março de 2019,29 de março de 2019,,,,,,922323,1
4822,apps,br.com.brainweb.ifood,0,O aplicativo está disponibilizando cupons inválidos e que estão vencendo antes do horário previsto ou simplesmente desaparecendo!! Verifiquem isso por favor.,1,0,2.0,30 de março de 2019,31 de março de 2019,,,,,,23836,0
7821,apps,com.ticno.olymptrade,456272,Perfeito. Só saber utilizar os indicadores certos e sinais forex para garantir os ganhos. Cada um trabalha com sua melhor estratégia.,1,0,5.0,17 de maio de 2018,11 de abril de 2019,,,,,,853751,1
92,apps,br.com.telecineplay.android,0,"Trava demais ! A minha Internet e ótima, mas mesmo assim trava muito! A imagem para é o áudio continuar rodando",0,0,1.0,8 de março de 2019,11 de abril de 2019,,,,,,91122,0
9420,apps,com.anydo,108175,Adorei!! Muito prático,1,0,5.0,3 de dezembro de 2017,21 de abril de 2019,,,,,,163588,1
6599,apps,com.life360.android.safetymapd,316078,"Muito bom, mas ainda demora um pouco pra notificar a localização. Muito limitado pra quem não comprar",0,0,4.0,3 de fevereiro de 2019,13 de abril de 2019,,,,,,564755,0
4442,apps,br.com.kboing.playlists,37533,Não dá pra mudar a música e só se ouve na playlist e aleatoriamente.,0,0,2.0,3 de outubro de 2015,9 de abril de 2019,,,,,,53607,0
7601,apps,com.studiosol.cifraclub,0,muito bom! mas gostaria de ver voces fazendo video aulas de musicas catolicas.,0,0,5.0,28 de março de 2019,21 de abril de 2019,,,,,,801527,1
3834,apps,com.spotify.music,34967,"Não está dando pra pesquisar. Quando aperto na lupa, a tela fica preta e não carrega nada. A conexão está boa, estou usando outros apps e jogando online normalmente.",3,0,2.0,19 de março de 2019,31 de março de 2019,,,,,,794713,0
9701,apps,com.cleanmaster.mguard,0,muito bom. agora tenho mais espasso e meu celular trabalha melhor,0,0,5.0,14 de fevereiro de 2019,10 de abril de 2019,,,,,,251390,1
4321,apps,com.dts.freefireth,180335,"jogo melhorou drasticamente em alguns aspectos.. Só que qnd melhora uma coisa piora outra, anda travando demais muito lag principalmente nas ranqueadas não é o celular e muito menos a internet aqui.. por favor arrumem os servidores tá difícil subir travando assim.. Na hora de ir rusha tava tudo fica tudo lento",0,0,2.0,25 de março de 2019,30 de março de 2019,,,,,,296196,0
3393,apps,com.artech.eaplic.havan,112524,A câmera fica muito ruim por esse motivo fui impedida de realizar o cadastro do cartão,0,0,2.0,4 de novembro de 2018,12 de abril de 2019,,,,,,169931,0
4751,apps,br.com.vagalume.android,71082,Gostaria de poder sincronizar as minhas playlist's do site para ouvir no celular...,0,0,2.0,21 de março de 2017,13 de abril de 2019,,,,,,104764,1
7228,apps,com.sega.sonicdash,0,até ágora Tá bom,0,0,4.0,14 de março de 2019,11 de abril de 2019,,,,,,779499,1
9190,apps,br.com.brainweb.ifood,17868,"primeiro pedido, mas App bem intuitivo e fácil navegação",0,0,5.0,31 de março de 2019,31 de março de 2019,,,,,,25915,1
2360,apps,com.tinder,0,Meu App do fica carregando e não consigo mais abri-lo,2,0,1.0,27 de março de 2019,8 de abril de 2019,,,,,,855553,0
1147,apps,com.instagram.android,286764,acabou com minha conta antiga alegando que eu tinha menos que 18 anos sendo que tenho 53anos .,1,0,1.0,26 de março de 2019,30 de março de 2019,,,,,,506473,0
5665,apps,com.b2w.americanas,116434,ótimo app recomendo !,0,0,4.0,2 de março de 2019,4 de abril de 2019,,,,,,192527,1
8074,apps,com.callerscreen.color.phone.ringtone.flash,147673,muito bonito e fácil substituição. vale a pena experimentar!,0,0,5.0,23 de dezembro de 2018,11 de abril de 2019,,,,,,233965,1
4942,apps,com.lenovo.anyshare.gps,310050,Agora está cada vez mais lento,2,0,2.0,30 de dezembro de 2018,8 de abril de 2019,,,,,,552715,0
3662,apps,com.officetool.pdfreader2018.pdfviewer,370487,Tem muuuita propaganda. As funções de marcar texto e outras não estão disponíveis na versão grátis.,0,0,2.0,26 de novembro de 2018,12 de abril de 2019,,,,,,670208,0
1562,apps,com.google.android.apps.books,117344,Tem tanta propaganda em tudo que comprei um Kindle !!!,2,0,1.0,19 de março de 2017,12 de abril de 2019,,,,,,402297,0
4112,apps,br.com.sbt.app,58001,gosto muito de assistir o sbt so que qusndo eu entro ele diz que ouve um problema e nso consigo assistir maid nada. arrumem isso por favor obrigada,0,0,2.0,9 de abril de 2019,11 de abril de 2019,,,,,,84433,0
9049,apps,com.todoist,463960,Além de intuitivo e produtivo a equipe de ajuda está b preparada para tirar as dúvidas e passar orientações.,0,0,5.0,29 de setembro de 2015,13 de abril de 2019,,,,,,867623,1
9275,apps,com.imdb.mobile,0,Dá para ver quando será os próximos episódio dos meus seriados favoritos com muita facilidade e rapidez.,1,0,5.0,25 de outubro de 2012,11 de abril de 2019,,,,,,500840,1
8537,apps,com.ftw_and_co.happn,9477,É uma app razoavel para conhecer pessoas,0,0,5.0,3 de novembro de 2018,22 de abril de 2019,,,,,,372571,1
794,apps,com.imdb.mobile,285076,"É um app bom mais nao tem como reproduzir vídeos. Só pelo amozon vídeo prime aí e ruim esse app não tem outras formas de reproduc,ao nao disponibiliza outro app compatível pra reproduzir seus vídeos. Porque é um app VIP se você pagar você ve seu conteúdo se você não paga você não vê então porque colocar um app desse aqui e perda de tempo",8,0,1.0,26 de agosto de 2017,11 de abril de 2019,,,,,,502592,0
5853,apps,com.google.android.keep,257801,Fácil de usar e muito prático. Parabéns!,2,0,4.0,18 de setembro de 2017,13 de abril de 2019,,,,,,446980,1
7618,apps,com.rovio.baba,409939,muito melhor que a outra versão,0,0,5.0,4 de janeiro de 2019,21 de abril de 2019,,,,,,758664,1
1593,apps,br.com.mobicare.minhaoi,38424,eu estou tentando comprar pacotes de internet más não está carregando.,0,0,1.0,26 de janeiro de 2019,3 de abril de 2019,,,,,,55051,0
7417,apps,com.tumblr,470839,"O app em si é bom,mas o ruim é que não dá para mover pro armazenamento externo.",0,0,4.0,29 de setembro de 2018,12 de abril de 2019,,,,,,880462,0
5266,apps,com.officetool.pdfreader2018.pdfviewer,370767,"só nao dou 5 por causa das propagandas invasivas, fora isso é um app muito bom",0,0,4.0,20 de fevereiro de 2019,12 de abril de 2019,,,,,,670820,1
7146,apps,com.soundcloud.android,161092,"Gostei muito do app, tem todas eletrônicas que gosto",0,0,4.0,24 de setembro de 2018,7 de abril de 2019,,,,,,793297,1
88,apps,br.com.vivo,76409,"VIVO -vivo sendo enganda, to muito chateado com a vivo me ofereceram um plano com um desconto e nada pagamdo mais caro",0,0,1.0,5 de fevereiro de 2019,11 de abril de 2019,,,,,,112660,0
8694,apps,co.vine.android,84215,muito bom o apps,0,0,5.0,12 de fevereiro de 2015,7 de abril de 2019,,,,,,125616,1
9731,apps,jp.ddo.hotmist.unicodepad,517434,O App é ótimo mais tiraram as sainha 19C0,1,0,5.0,23 de outubro de 2018,11 de abril de 2019,,,,,,983975,0
9445,apps,com.intsig.camscanner,293188,Bastante útil para trb de campo. Tem vários filtros que possibilitam tirar fotos em diferentes condições. recomendo ;),0,0,5.0,27 de dezembro de 2018,12 de abril de 2019,,,,,,517719,1
6753,apps,com.bambuna.podcastaddict,134919,"Ainda aprendendo a lidar , pois não é tão intuitivo , mas atende ao objetivo",0,0,4.0,5 de outubro de 2016,12 de abril de 2019,,,,,,209042,1
3501,apps,com.outfit7.mytalkingtomfree,0,Nossa o jogo e ótimo eu adorei cara eu recomendo e ótimo e n buga!,3,0,2.0,23 de janeiro de 2019,10 de abril de 2019,,,,,,686101,1
2233,apps,com.picsart.studio,0,"Esse App é HORRÍVEL ""PIOR APP DO MUNDO"" DENUNCIANDO....",0,0,1.0,4 de fevereiro de 2019,10 de abril de 2019,,,,,,696253,0
2802,apps,br.com.telecineplay.android,61950,"Após a identificação do assistente de TV a cabo, aparece uma tela branca impedimento a iniciação do filme escolhido.",0,0,2.0,6 de dezembro de 2018,11 de abril de 2019,,,,,,91445,0
4423,apps,com.lomotif.android,0,"Não consigo salvar os meus vídeos,oque faço??????????",0,0,2.0,5 de março de 2019,10 de abril de 2019,,,,,,569830,0
5662,apps,com.ftw_and_co.happn,217599,"gosto da ideia de conhecer pessoas proximas, ou que passam por mim, pois possibilita encontrar gente de interesse cultural e docial proximo ao meu",0,0,4.0,8 de março de 2019,22 de abril de 2019,,,,,,374291,1
7169,apps,com.taxis99,444671,"muito bom, não tenho o que reclamar até o momento.",0,0,4.0,15 de março de 2019,31 de março de 2019,,,,,,830461,1
8336,apps,com.mercadolibre,124980,gostei do aplicativo e sempre entregam dentro do prazo previsto,0,0,5.0,24 de março de 2019,31 de março de 2019,,,,,,594628,1
2147,apps,br.com.bb.android,0,Nova versão ficou com a área de visualização de movimentações muito pequena. Identidade digital... pensei que era o aplicativo da caixa! Tiraram a opção de foto do extrato da conta poupança.,0,0,1.0,31 de março de 2019,3 de abril de 2019,,,,,,16388,0
7968,apps,com.huya.nimo,0,"Esse aplicativo é pra assistir lives não ganhar prêmios gratis glr, parem de reclamar da roleta, é obvio que vocês não vão ganhar um iPhone etc..",3,0,5.0,24 de dezembro de 2018,9 de abril de 2019,,,,,,487336,0
6550,apps,com.facebook.mlite,0,Poderiam colocar emogis super da hora,4,0,4.0,28 de março de 2019,10 de abril de 2019,,,,,,344474,1
7642,apps,com.ubercab.eats,480152,Miito bom. Rápido e sem complicação.,116,0,5.0,11 de março de 2019,3 de abril de 2019,,,,,,899319,1
6163,apps,com.nzn.tdg,0,Muito bom tem todas as receitas que precisa,0,0,4.0,28 de outubro de 2018,21 de abril de 2019,,,,,,666020,1
1494,apps,com.grability.rappi,195710,"Ganhei um cupom de desconto que só posso usar pagando com cartão de crédito, mas o aplicativo só me dá opção de pagar com PayPal. Só perdeu meu tempo.",0,0,1.0,3 de novembro de 2018,11 de abril de 2019,,,,,,461979,0
7695,apps,com.google.android.apps.maps,239736,otimo para o dia a dia!,0,0,5.0,25 de janeiro de 2019,13 de abril de 2019,,,,,,412651,1
7093,apps,com.mercadopago.wallet,332873,"gostaria de saber se pagando pelo aplicativo, temos a garantia de receber o produto? tipo pagar no boleto, e teremos a garantia de receber o produto que compramos?",0,0,4.0,25 de fevereiro de 2019,13 de abril de 2019,,,,,,598508,0
1408,apps,br.com.band.guiatv,8374,"Após nova atualização hoje, ainda não corrigiram o bug do som ao vivo para zenfone!",5,0,1.0,6 de abril de 2016,13 de abril de 2019,,,,,,12443,0
6690,apps,com.urbandroid.sleep,484880,"Um aplicativo inteligente , versátil muito bom",0,0,4.0,15 de janeiro de 2014,20 de abril de 2019,,,,,,907709,1
3400,apps,com.globo.gshow.app,232454,Impossível votar no the voice nesse app. Ele fica dando erro.,0,0,2.0,17 de setembro de 2018,12 de abril de 2019,,,,,,398693,0
108,apps,com.whatsapp,490343,"meu WhatsApp antes funcionava normalmente, agora tem momentos que mesmo com a internet boa ele só volta se eu forçar a parada. Ele não carrega nada às vezes, não envia nada, fica totalmente parado. ARRUMEM ISSO POR GENTILEZA?",1,0,1.0,3 de fevereiro de 2019,29 de março de 2019,,,,,,919431,0
5635,apps,org.mozilla.firefox,530438,"Gostei bastante da nova interface! Já estava na hora, de uma nova remodelagem. Sem dúvida, o Firefox é o mais completo de sua categoria. Continuem assim, está perfeito como está!",0,0,4.0,16 de novembro de 2017,8 de abril de 2019,,,,,,1015497,1
8481,apps,com.cleanmaster.mguard,156801,nao sei se é verdade mas limpo 2gb,0,0,5.0,26 de fevereiro de 2019,10 de abril de 2019,,,,,,252913,0
6603,apps,com.google.android.apps.youtube.mango,0,"Diferente de muitas pessoas, não querendo discordar, eu acho o YouTube Go um aplicativo muito bom. E ao contrário de que muita gente pensa, esse app não é para compartilhar vídeos com contatos do Whatsapp, mas sim para baixar os vídeos sem usar a internet.",52,0,4.0,14 de setembro de 2018,11 de abril de 2019,,,,,,433185,1
1090,apps,com.myyearbook.m,354767,"Eu nao consigo me cadastrar, arrumem isso logo!",4,0,1.0,4 de março de 2019,13 de abril de 2019,,,,,,638977,0
5559,apps,com.memrise.android.memrisecompanion,329819,Achei legal pois ele ensina o meu ponto fraco Que é na conversa e estou melhorando muito,1,0,4.0,2 de setembro de 2018,22 de abril de 2019,,,,,,592314,1
9411,apps,com.taxis99,444691,Até o momento está sendo muito satisfatória!,0,0,5.0,30 de março de 2019,31 de março de 2019,,,,,,830501,1
8142,apps,com.huya.nimo,0,esse aplicativo e muito bom mesmo o meu a migo tem mesmo,0,0,5.0,23 de março de 2019,9 de abril de 2019,,,,,,485194,1
8663,apps,com.artech.eaplic.havan,113970,Muito bom pratico,0,0,5.0,14 de dezembro de 2018,12 de abril de 2019,,,,,,172588,1
6595,apps,com.nvt.cs,256340,App está excelente estou gostando,0,0,4.0,2 de março de 2019,7 de abril de 2019,,,,,,662532,1
623,apps,com.xprodev.cutcam,497466,"Não recomendo, pois é um aplicativo extremamente complicado para fazer o efeito desejado. Inclusive já o desinstalei",4,0,1.0,13 de dezembro de 2018,11 de abril de 2019,,,,,,935566,0
6870,apps,com.cryok.larva,0,ótimo do jeito que eu queria ...Grava muito bem ...apaga o tempo que quero....poderiam melhorar gravando chamadas de voz do zap...Fica a dica ...assim eu daria 5 estrelas,0,0,4.0,27 de março de 2019,12 de abril de 2019,,,,,,274702,1
4813,apps,com.nu.production,363051,"Qdo necessitei dos senhores para resolvel um crédito realizado no cartão, aonde o serviço não foi prestado. Não resolveram nada",3,0,2.0,23 de fevereiro de 2019,31 de março de 2019,,,,,,655148,0
6552,apps,com.br.bebebebr,0,dava pra ter menos complicaçoes pra escolher o canal. simplificar os menus,0,0,4.0,6 de fevereiro de 2019,10 de abril de 2019,,,,,,224398,0
7529,apps,com.kiloo.subwaysurf,29058,Muito bom o passa tempo miguen ultrapassar eu no jogo um recorde,0,0,5.0,25 de março de 2019,10 de abril de 2019,,,,,,525892,1
5795,apps,com.recarga.recarga,115240,"Gostei, o app oferece uma boa experiencia, é facil e inteligível.",0,0,4.0,5 de março de 2019,11 de abril de 2019,,,,,,746816,1
7436,apps,com.whatsapp.w4b,493147,Queria fazer atualização,0,0,4.0,6 de novembro de 2018,10 de abril de 2019,,,,,,926403,0
4217,apps,com.google.android.apps.maps,238196,Essa nova versão parou de funcionar no meu moto g4 plus. Fica procurando sinal do GPS um tempão. Precisa de mais zoom nas mudanças de direções. O zoom que ele ele dá automático não é suficiente.,0,0,2.0,15 de março de 2019,13 de abril de 2019,,,,,,409556,0
5940,apps,com.devhd.feedly,170344,It's just wonderful! Despite of some crashes on my rarz d3.,0,0,4.0,15 de novembro de 2013,10 de abril de 2019,,,,,,277538,1
8500,apps,com.ted.android,448068,Palestras que prendem a nossa atenção do começo ao fim.,6,0,5.0,26 de setembro de 2014,11 de abril de 2019,,,,,,837734,1
6428,apps,com.google.android.apps.nbu.files,240887,"O único problema que vejo é que se houver sincronização automática dos arquivos com a Samsung Cloud e uma conta do Gmail, os arquivos apagados pelo aplicativo Files do Google, numa eventual sincronização, os arquivos voltam ao se fazer, por exemplo, uma Restauração de Fábrica ou Hard Reset Factory!!!",0,0,4.0,20 de janeiro de 2019,8 de abril de 2019,,,,,,414810,0
6826,apps,suamusica.suamusicaapp,0,"É muito bom, mais demora para baixar músicas tirando isso não tenho oh que falar ameeeiii",3,0,4.0,8 de setembro de 2018,11 de abril de 2019,,,,,,1030427,1
4130,apps,com.r7.rederecord,402587,"O aplicativo simplesmente ficou mudo, não se consegue ver a programação ao vivo,pessoal vamos ajustar isso aí, estamos perdendo a novela!!!",0,0,2.0,11 de setembro de 2017,11 de abril de 2019,,,,,,742313,0
7801,apps,com.microsoft.office.outlook,338805,excelente aplicativo. superou todas as minhas expectativas,0,0,5.0,29 de março de 2019,7 de abril de 2019,,,,,,609068,1
7753,apps,com.tumblr,469942,"Muito bom, recomendo pra todo mundo !!",0,0,5.0,2 de dezembro de 2018,12 de abril de 2019,,,,,,878622,1
4721,apps,br.com.bradesco.cartoes,0,"Seria Ótimo Se Desse Pra Entrar COM o CPF, Pq O Meu Cartão Ainda Não Chegou",0,0,2.0,28 de fevereiro de 2019,8 de abril de 2019,,,,,,18968,0
1650,apps,com.firsttouchgames.dls3,0,pq sempre tô jogando pede para baixar conteúdo adicional e zera o jogo todo.. .???,0,0,1.0,1 de abril de 2019,11 de abril de 2019,,,,,,356098,0
4140,apps,com.nvt.cs,364774,"nao consigo criar minha conta, pois a senha temporaria nao chega no e-mail, foi criado a regra que sem essa senha não é possível criar a conta, mas nao enviam a senha... É a Claro sendo Claro...",0,0,2.0,2 de março de 2019,7 de abril de 2019,,,,,,658727,0
1617,apps,com.intsig.camscanner,291162,NÃO INSTALEM! ESTÁ UM LIXO!!,0,0,1.0,13 de janeiro de 2019,12 de abril de 2019,,,,,,514472,0
2029,apps,com.xprodev.cutcam,497060,aplicativo abre anúncios ate mesmo quando ele esta fechado que coisa é essa affff,0,0,1.0,29 de janeiro de 2019,11 de abril de 2019,,,,,,934421,0
8517,apps,com.google.android.apps.translate,248102,"O único problema é a notificação que está fixa para o ""toque de traduzir em segundo plano"". Como remover sem desativar essa tradução?",1,0,5.0,6 de outubro de 2018,6 de abril de 2019,,,,,,427239,0
4575,apps,com.google.android.apps.youtube.music,252237,"Estranho criarem um app para músicas do YouTube sendo que se você fecha o app, a música para, algo que eu pensei que os desenvolvedores já haviam percebido. Fora a parte que tudo precisa da versão Premium (paga). O jeito é continuar com nosso amigo SnapTube.",0,0,2.0,17 de dezembro de 2018,2 de abril de 2019,,,,,,436201,0
3992,apps,com.br.bebebebr,90474,Trava muito fica embaçado e tem muito comercial ñ deu pra eu asistir nada,0,0,2.0,23 de março de 2019,10 de abril de 2019,,,,,,224593,0
7376,apps,com.microsoft.office.powerpoint,6319,Amei... porém trava um pouco na hora de por imagens...,0,0,4.0,9 de março de 2019,9 de abril de 2019,,,,,,614559,0
6149,apps,com.artech.eaplic.havan,114014,até agora bom,0,0,4.0,18 de dezembro de 2018,12 de abril de 2019,,,,,,172667,1
4908,apps,com.netflix.mediaclient,0,não aguento mais fica so saindo do filme arruma isso urgentemente por favor,0,0,2.0,18 de março de 2019,30 de março de 2019,,,,,,644879,0
5026,apps,com.globo.gshow.app,232221,Muito bom vejo tudo sobre as novelas e os progamas.,0,0,4.0,9 de março de 2015,12 de abril de 2019,,,,,,398372,1
8260,apps,jp.naver.line.android,519126,"Um ótimo aplicativo, coloquem o recurso visto por último que fica melhor que o whats..",8,0,5.0,20 de dezembro de 2015,13 de abril de 2019,,,,,,986881,1
4731,apps,com.anydo,0,"O app é show, mas quando vou convidar pessoas pra compartilhar evento elas não recebem solicitação. Outro problema é que não dá para criar sub listas. Resolvendo isso fica Top.",6,0,2.0,12 de julho de 2018,21 de abril de 2019,,,,,,168307,0
7548,apps,droom.sleepIfUCan,0,muito bom esse app eu gostei muito agora eu nunca mais to mim atrasando sempre acordo no horário crt vcs tão de parabéns,0,0,5.0,17 de dezembro de 2018,22 de abril de 2019,,,,,,973542,1
8134,apps,com.credicard.app,164263,"maravilhoso, pratico e funcional",0,0,5.0,2 de abril de 2019,12 de abril de 2019,,,,,,267413,1
1606,apps,com.facebook.lite,3180,horrível. .. Não estava conectando a conta.,0,0,1.0,13 de março de 2019,10 de abril de 2019,,,,,,339620,0
4773,apps,br.com.bradesco.cartoes,14723,Não consigo abrir o aplicativo.Da acesso bloquedo,0,0,2.0,8 de dezembro de 2018,8 de abril de 2019,,,,,,21458,0
8109,apps,com.ea.game.pvzfree_row,0,"Achei legal de más vc joga e dinovo e dinovo e viciante vc ñ quer parar de jogar ganha novas plantas e vai ficando mas difícil e vc fica mais forte, bem e etc mas e bom instalem :)",113,0,5.0,6 de dezembro de 2018,21 de abril de 2019,,,,,,314048,1
6951,apps,com.fanatee.cody,206786,muito bom para se distrair,0,0,4.0,12 de março de 2019,10 de abril de 2019,,,,,,353993,1
6004,apps,com.fanatee.cody,0,"as perguntas estão boas mas, algumas repetem",0,0,4.0,16 de março de 2019,10 de abril de 2019,,,,,,355824,0
7728,apps,com.etermax.preguntados.lite,195682,"melhor jogo, tem eficiência e ajuda até na aprendizagem de fatos que ainda nao conhecemos simplesmente maravilhosooooo❤",0,0,5.0,14 de março de 2019,11 de abril de 2019,,,,,,330387,1
3541,apps,com.amazon.kindle,103037,"Não tem os livros que busco, mas sim os que ele orienta eu ler",1,0,2.0,20 de novembro de 2018,13 de abril de 2019,,,,,,156192,1
388,apps,com.atpc,118508,Um lixo não aparece o q a gente quer,8,0,1.0,2 de abril de 2019,12 de abril de 2019,,,,,,179629,0
1794,apps,com.grability.rappi,49661,"Sem serventia para mim, no local aonde moro o mesmo não esta disponível (Santa Cândida, Curitiba).",3,0,1.0,1 de janeiro de 2019,11 de abril de 2019,,,,,,462036,0
8731,apps,me.pou.app,97362,Amo esse jogo!!! Não sei viver sem ele,0,0,5.0,9 de fevereiro de 2019,10 de abril de 2019,,,,,,997569,1
4919,apps,com.wunderkinder.wunderlistandroid,494448,uma update que nao permite mais o sincronismo do pc com o celular acabaram com o software,0,0,2.0,20 de março de 2019,13 de abril de 2019,,,,,,929575,0
5537,apps,com.microsoft.office.excel,336354,"Gosto de utilizar o Excel pra ver documentos importantes, e ainda faço uma planilha dos gastos mensal, podendo administrar melhor minha vida financeira sem que precise de papel e caneta.",0,0,4.0,5 de outubro de 2018,9 de abril de 2019,,,,,,604626,1
3872,apps,com.playgendary.tom,0,"Esse jogo é bom mas ele tem muita propaganda q me deixou com muita raiva, esse negócio de ter energia eu tbm não gosto. Se vcs tirassem essas coisa eu daria 5 estrelas",162,0,2.0,6 de outubro de 2018,31 de março de 2019,,,,,,716619,0
8868,apps,com.studiosol.cifraclub,80925,Muito útil para quem precisa e está iniciando na música.,0,0,5.0,31 de março de 2019,21 de abril de 2019,,,,,,801793,1
2254,apps,com.google.android.apps.youtube.mango,249507,"Esse app está bugando, mesmo com internet não dar para abaixar eles mais, os vídeos bugaram, e ainda tem uns completos que estão indisponíveis. Arrume isso por favor",33,0,1.0,29 de outubro de 2018,11 de abril de 2019,,,,,,430070,0
3412,apps,com.google.android.apps.youtube.music,251428,Bastante bagunçado. Não vejo como substituto do play music por enquanto.,0,0,2.0,10 de fevereiro de 2019,2 de abril de 2019,,,,,,434691,0
